gene,module
ABL1,Adenocarcinoma
ABL1,Arachnodactyly
ABL1,"Bone Diseases, Developmental"
ABL1,Malignant neoplasm of breast
ABL1,Burkitt Lymphoma
ABL1,Esophageal Neoplasms
ABL1,Failure to Thrive
ABL1,Congenital Heart Defects
ABL1,Childhood Acute Lymphoblastic Leukemia
ABL1,L2 Acute Lymphoblastic Leukemia
ABL1,"Myeloid Leukemia, Chronic"
ABL1,Liver neoplasms
ABL1,melanoma
ABL1,"Neoplasms, Experimental"
ABL1,Precancerous Conditions
ABL1,Syndactyly
ABL1,Congenital musculoskeletal anomalies
ABL1,"Adenocarcinoma, Basal Cell"
ABL1,"Adenocarcinoma, Oxyphilic"
ABL1,"Carcinoma, Cribriform"
ABL1,"Carcinoma, Granular Cell"
ABL1,"Adenocarcinoma, Tubular"
ABL1,Clinodactyly of fingers
ABL1,"Condition, Preneoplastic"
ABL1,Malignant neoplasm of liver
ABL1,Large cell carcinoma of lung
ABL1,Malignant neoplasm of esophagus
ABL1,Carcinogenesis
ABL1,Breast Carcinoma
ABL1,"Mammary Neoplasms, Human"
ABL1,Precursor B-cell lymphoblastic leukemia
ABL1,Mammary Neoplasms
ABL1,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
ABL1,Precursor Cell Lymphoblastic Leukemia Lymphoma
ABL1,CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME
ABL1,Clinodactyly
ABL1,"Mammary Carcinoma, Human"
ABLIM1,Drug abuse
ABLIM1,Drug habituation
ABLIM1,Drug Use Disorders
ABLIM1,"Organic Mental Disorders, Substance-Induced"
ABLIM1,Substance Dependence
ABLIM1,Substance Use Disorders
ABLIM1,Substance-Related Disorders
ABLIM1,Substance abuse problem
ABLIM1,Drug Dependence
ABLIM1,Prescription Drug Abuse
ABLIM2,Pancreatic Ductal Adenocarcinoma
ABLIM3,"Liver Cirrhosis, Experimental"
ABO,"Alcoholic Intoxication, Chronic"
ABO,Coronary Arteriosclerosis
ABO,Curling Ulcer
ABO,Duodenal Ulcer
ABO,Pancreatic Neoplasm
ABO,Prostatic Neoplasms
ABO,Cerebrovascular accident
ABO,Alcohol abuse
ABO,Malignant neoplasm of pancreas
ABO,Malignant neoplasm of prostate
ABO,Mood Disorders
ABO,Acute Cerebrovascular Accidents
ABO,Coronary Artery Disease
ABO,Diverticular Diseases
ABO,Diverticular Bleeding
ABO,"Carcinoma, Ovarian Epithelial"
ABR,Prostatic Neoplasms
ABR,Malignant neoplasm of prostate
ABRA,"Cardiomyopathy, Dilated"
ABRA,"Cardiomyopathy, Familial Idiopathic"
ABRAXAS1,Malignant neoplasm of breast
ABT1,Malignant neoplasm of stomach
ABT1,Stomach Neoplasms
ABT1,Disease Exacerbation
ABT1,Hereditary Diffuse Gastric Cancer
ACAA2,Degenerative polyarthritis
ACAA2,"Respiratory Distress Syndrome, Adult"
ACAA2,Osteoarthrosis Deformans
ACACA,Colorectal Carcinoma
ACACA,Heart failure
ACACA,Congestive heart failure
ACACA,Left-Sided Heart Failure
ACACA,"Heart Failure, Right-Sided"
ACACA,Acetyl-CoA: carboxylase deficiency
ACACA,Myocardial Failure
ACACA,Heart Decompensation
ACACA,Liver carcinoma
ACACB,Insulin Resistance
ACACB,Obesity
ACACB,Insulin Sensitivity
ACACB,Pancreatic Ductal Adenocarcinoma
ACAD8,Malignant neoplasm of stomach
ACAD8,Stomach Neoplasms
ACAD8,Disease Exacerbation
ACAD8,Hereditary Diffuse Gastric Cancer
ACAD8,Isobutyryl-CoA dehydrogenase deficiency
ACAD9,"Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of"
ACAD9,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 20"
ACADL,Long chain acyl-CoA dehydrogenase deficiency
ACADM,Malignant neoplasm of breast
ACADM,Obesity
ACADM,Rhabdomyolysis
ACADM,Sudden infant death syndrome
ACADM,Weight Gain
ACADM,Liver Failure
ACADM,Medium-chain acyl-coenzyme A dehydrogenase deficiency
ACADM,Necrotizing Enterocolitis
ACADS,Bipolar Disorder
ACADS,Heart failure
ACADS,Congestive heart failure
ACADS,Left-Sided Heart Failure
ACADS,"Heart Failure, Right-Sided"
ACADS,Deficiency of butyryl-CoA dehydrogenase
ACADS,Myocardial Failure
ACADS,Heart Decompensation
ACADSB,Autistic Disorder
ACADSB,2-Methylbutyryl-CoA Dehydrogenase Deficiency
ACADVL,Anoxemia
ACADVL,Anoxia
ACADVL,Hypoxia
ACADVL,Metabolic myopathy
ACADVL,Erythrocyte Mean Corpuscular Hemoglobin Test
ACADVL,Hypoxemia
ACADVL,Finding of Mean Corpuscular Hemoglobin
ACADVL,Very long chain acyl-CoA dehydrogenase deficiency
ACAN,Rheumatoid Arthritis
ACAN,Bagassosis
ACAN,Pneumoconiosis
ACAN,"Muscular Dystrophy, Facioscapulohumeral"
ACAN,Disproportionate short stature
ACAN,"Spondyloepiphyseal Dysplasia, Kimberley Type"
ACAN,"Spondyloepimetaphyseal Dysplasia, Aggrecan Type"
ACAN,Familial Osteochondritis Dissecans
ACAP1,Malignant neoplasm of breast
ACAP1,Colorectal Carcinoma
ACAT1,Jacksonian Seizure
ACAT1,"Kidney Failure, Chronic"
ACAT1,"Liver Cirrhosis, Experimental"
ACAT1,Seizures
ACAT1,Complex partial seizures
ACAT1,Generalized seizures
ACAT1,Clonic Seizures
ACAT1,Visual seizure
ACAT1,Tonic Seizures
ACAT1,Epileptic drop attack
ACAT1,"Seizures, Somatosensory"
ACAT1,"Seizures, Auditory"
ACAT1,Olfactory seizure
ACAT1,Gustatory seizure
ACAT1,Vertiginous seizure
ACAT1,Tonic - clonic seizures
ACAT1,Non-epileptic convulsion
ACAT1,Single Seizure
ACAT1,Atonic Absence Seizures
ACAT1,Convulsive Seizures
ACAT1,"Seizures, Focal"
ACAT1,"Seizures, Sensory"
ACAT1,Deficiency of acetyl-CoA acetyltransferase
ACAT1,Nonepileptic Seizures
ACAT1,Convulsions
ACAT1,Absence Seizures
ACAT1,Epileptic Seizures
ACAT1,Myoclonic Seizures
ACAT1,Generalized Absence Seizures
ACAT2,Cytosolic acetoacetyl-CoA thiolase deficiency
ACBD4,"Liver Cirrhosis, Experimental"
ACBD5,Cleft Palate
ACBD6,Profound Mental Retardation
ACBD6,"Mental Retardation, Psychosocial"
ACBD6,Mental deficiency
ACBD6,Intellectual Disability
ACCS,Malignant neoplasm of breast
ACD,Dyskeratosis Congenita
ACD,HOYERAAL-HREIDARSSON SYNDROME
ACD,Familial Atypical Mole Melanoma Syndrome
ACD,"DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 6"
ACE,Adenocarcinoma
ACE,Albuminuria
ACE,"Alcoholic Intoxication, Chronic"
ACE,Alloxan Diabetes
ACE,Alzheimer's Disease
ACE,Cardiac Arrhythmia
ACE,Atrial Fibrillation
ACE,Autistic Disorder
ACE,Berylliosis
ACE,Bipolar Disorder
ACE,Cardiovascular Diseases
ACE,Celiac Disease
ACE,Brain Ischemia
ACE,Coronary Arteriosclerosis
ACE,Coronary heart disease
ACE,Coughing
ACE,Sudden death
ACE,Presenile dementia
ACE,Depressive disorder
ACE,"Diabetes Mellitus, Experimental"
ACE,Diabetic Nephropathy
ACE,Drug Allergy
ACE,Gaucher Disease
ACE,IGA Glomerulonephritis
ACE,Nodular glomerulosclerosis
ACE,Glycogen Storage Disease Type V
ACE,Heart failure
ACE,Congestive heart failure
ACE,Hypertensive disease
ACE,Pulmonary Hypertension
ACE,Hypotension
ACE,"Infant, Premature, Diseases"
ACE,Male infertility
ACE,Kidney Diseases
ACE,"Kidney Failure, Chronic"
ACE,Left-Sided Heart Failure
ACE,Lung diseases
ACE,Lung Neoplasms
ACE,Malignant neoplasm of stomach
ACE,Meningococcal Infections
ACE,Myocardial Infarction
ACE,Neoplasm Metastasis
ACE,"Pneumonia, Viral"
ACE,Pre-Eclampsia
ACE,Prostatic Neoplasms
ACE,"Psychoses, Drug"
ACE,"Psychoses, Substance-Induced"
ACE,Kidney Failure
ACE,Respiratory Tract Diseases
ACE,Schizophrenia
ACE,Staphylococcal Infections
ACE,Stomach Neoplasms
ACE,Streptozotocin Diabetes
ACE,Cerebrovascular accident
ACE,Unipolar Depression
ACE,Weight Gain
ACE,Depressive Symptoms
ACE,Left Ventricular Hypertrophy
ACE,"Adenocarcinoma, Basal Cell"
ACE,"Adenocarcinoma, Oxyphilic"
ACE,"Carcinoma, Cribriform"
ACE,"Carcinoma, Granular Cell"
ACE,"Adenocarcinoma, Tubular"
ACE,Chronic schizophrenia
ACE,Paroxysmal atrial fibrillation
ACE,"Heart Failure, Right-Sided"
ACE,Malignant neoplasm of lung
ACE,Allanson Pantzar McLeod syndrome
ACE,"Gaucher Disease, Type 2 (disorder)"
ACE,"Gaucher Disease, Type 3 (disorder)"
ACE,Familial Alzheimer Disease (FAD)
ACE,Depressed mood
ACE,Malignant neoplasm of prostate
ACE,Non-alcoholic Fatty Liver Disease
ACE,H/O: depression
ACE,"Alzheimer Disease, Late Onset"
ACE,Acute Confusional Senile Dementia
ACE,"Alzheimer's Disease, Focal Onset"
ACE,"Alzheimer Disease, Early Onset"
ACE,Acute Cerebrovascular Accidents
ACE,"Subfertility, Male"
ACE,Male sterility
ACE,Cerebral Ischemia
ACE,Coronary Restenosis
ACE,Severe Acute Respiratory Syndrome
ACE,Major Depressive Disorder
ACE,Staphylococcus aureus infection
ACE,Renal Insufficiency
ACE,Hereditary Diffuse Gastric Cancer
ACE,Coronary Artery Disease
ACE,Myocardial Failure
ACE,Heart Decompensation
ACE,"Gaucher Disease, Type 1"
ACE,Liver carcinoma
ACE,Beryllium Disease
ACE,Persistent atrial fibrillation
ACE,"MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 3 (finding)"
ACE,Renal Tubular Dysgenesis With Choanal Atresia And Athelia
ACE,Cerebral Hemorrhage
ACE,Nonalcoholic Steatohepatitis
ACE,familial atrial fibrillation
ACE2,Spontaneous abortion
ACE2,"Abortion, Tubal"
ACE2,Diabetic Nephropathy
ACE2,Nodular glomerulosclerosis
ACE2,Hypertensive disease
ACE2,"Aortic Aneurysm, Abdominal"
ACE2,Endomyocardial Fibrosis
ACE2,Intellectual Disability
ACE2,Early Pregnancy Loss
ACE2,Miscarriage
ACER3,melanoma
ACER3,"LEUKODYSTROPHY, PROGRESSIVE, EARLY CHILDHOOD-ONSET"
ACHE,Alzheimer's Disease
ACHE,Amyloidosis
ACHE,Anemia
ACHE,Malignant neoplasm of urinary bladder
ACHE,Bladder Neoplasm
ACHE,Malignant neoplasm of breast
ACHE,Renal Cell Carcinoma
ACHE,Presenile dementia
ACHE,Drug toxicity
ACHE,Growth Disorders
ACHE,Jacksonian Seizure
ACHE,Learning Disorders
ACHE,"Liver Cirrhosis, Experimental"
ACHE,Memory Disorders
ACHE,Movement Disorders
ACHE,Muscular Dystrophy
ACHE,nervous system disorder
ACHE,Obesity
ACHE,Prostatic Neoplasms
ACHE,Schizophrenia
ACHE,Seizures
ACHE,Tremor
ACHE,Saturnine Tremor
ACHE,Adverse reaction to drug
ACHE,Senile Tremor
ACHE,Complex partial seizures
ACHE,Memory impairment
ACHE,Persistent Tremor
ACHE,Continuous Tremor
ACHE,Intermittent Tremor
ACHE,Fine Tremor
ACHE,Coarse Tremor
ACHE,Massive Tremor
ACHE,Action Tremor
ACHE,Passive Tremor
ACHE,Static Tremor
ACHE,Resting Tremor
ACHE,Darkness Tremor
ACHE,Generalized seizures
ACHE,Clonic Seizures
ACHE,"Tremor, Perioral"
ACHE,"Tremor, Limb"
ACHE,"Tremor, Muscle"
ACHE,Nerve Tremors
ACHE,"Tremor, Neonatal"
ACHE,Amphetamine-Related Disorders
ACHE,Amphetamine Addiction
ACHE,Amphetamine Abuse
ACHE,Etat Marbre
ACHE,Visual seizure
ACHE,Tonic Seizures
ACHE,Epileptic drop attack
ACHE,Familial Alzheimer Disease (FAD)
ACHE,Conventional (Clear Cell) Renal Cell Carcinoma
ACHE,Organophosphorus Poisoning
ACHE,Malignant neoplasm of prostate
ACHE,"Seizures, Somatosensory"
ACHE,"Seizures, Auditory"
ACHE,Olfactory seizure
ACHE,Gustatory seizure
ACHE,Vertiginous seizure
ACHE,"Alzheimer Disease, Late Onset"
ACHE,Tonic - clonic seizures
ACHE,Acute Confusional Senile Dementia
ACHE,Breast Carcinoma
ACHE,Organophosphate poisoning
ACHE,"Alzheimer's Disease, Focal Onset"
ACHE,"Alzheimer Disease, Early Onset"
ACHE,Non-epileptic convulsion
ACHE,Single Seizure
ACHE,Atonic Absence Seizures
ACHE,Adult Learning Disorders
ACHE,Learning Disturbance
ACHE,Learning Disabilities
ACHE,Age-Related Memory Disorders
ACHE,"Memory Disorder, Semantic"
ACHE,"Memory Disorder, Spatial"
ACHE,Memory Loss
ACHE,Convulsive Seizures
ACHE,"Seizures, Focal"
ACHE,"Seizures, Sensory"
ACHE,Pill Rolling Tremor
ACHE,"Tremor, Semirhythmic"
ACHE,"Mammary Neoplasms, Human"
ACHE,Chromophobe Renal Cell Carcinoma
ACHE,Sarcomatoid Renal Cell Carcinoma
ACHE,Collecting Duct Carcinoma of the Kidney
ACHE,Papillary Renal Cell Carcinoma
ACHE,Developmental Academic Disorder
ACHE,Mammary Neoplasms
ACHE,Involuntary Quiver
ACHE,Organothiophosphonate Poisoning
ACHE,Organothiophosphate Poisoning
ACHE,Nonepileptic Seizures
ACHE,Convulsions
ACHE,Absence Seizures
ACHE,Epileptic Seizures
ACHE,Myoclonic Seizures
ACHE,Generalized Absence Seizures
ACHE,"Mammary Carcinoma, Human"
ACIN1,Colorectal Carcinoma
ACIN1,Intellectual Disability
ACKR1,Malaria
ACKR3,Rheumatoid Arthritis
ACKR3,Carcinoma
ACKR3,Colorectal Carcinoma
ACKR3,Colorectal Neoplasms
ACKR3,Kidney Diseases
ACKR3,"Liver Cirrhosis, Experimental"
ACKR3,Neoplasm Metastasis
ACKR3,Anaplastic carcinoma
ACKR3,"Carcinoma, Spindle-Cell"
ACKR3,Undifferentiated carcinoma
ACKR3,Carcinomatosis
ACKR4,Spontaneous abortion
ACKR4,"Abortion, Tubal"
ACKR4,Early Pregnancy Loss
ACKR4,Miscarriage
ACLY,Heart failure
ACLY,Congestive heart failure
ACLY,Left-Sided Heart Failure
ACLY,Obesity
ACLY,"Heart Failure, Right-Sided"
ACLY,Myocardial Failure
ACLY,Heart Decompensation
ACLY,Liver carcinoma
ACO1,Neoplasm Invasiveness
ACO1,Degenerative polyarthritis
ACO1,Osteoarthrosis Deformans
ACO2,Malignant neoplasm of breast
ACO2,"Respiratory Distress Syndrome, Adult"
ACO2,Liver carcinoma
ACO2,INFANTILE CEREBELLAR-RETINAL DEGENERATION
ACO2,OPTIC ATROPHY 9
ACOT1,Alloxan Diabetes
ACOT1,"Diabetes Mellitus, Experimental"
ACOT1,Hepatomegaly
ACOT1,Liver neoplasms
ACOT1,Streptozotocin Diabetes
ACOT1,Malignant neoplasm of liver
ACOT2,Myocardial Ischemia
ACOT6,Schizophrenia
ACOT9,"Liver Cirrhosis, Experimental"
ACOT9,Pancreatic Ductal Adenocarcinoma
ACOT9,Intellectual Disability
ACOX1,Alloxan Diabetes
ACOX1,"Diabetes Mellitus, Experimental"
ACOX1,Streptozotocin Diabetes
ACOX1,Peroxisomal ACYL-COA oxidase deficiency
ACOX1,Liver carcinoma
ACOX2,"Liver Cirrhosis, Experimental"
ACOX2,"BILE ACID SYNTHESIS DEFECT, CONGENITAL, 6"
ACOX3,"Hepatitis, Toxic"
ACOX3,Drug-Induced Liver Disease
ACOX3,"Hepatitis, Drug-Induced"
ACOX3,Drug-Induced Acute Liver Injury
ACOX3,Chemical and Drug Induced Liver Injury
ACOX3,Chemically-Induced Liver Toxicity
ACOXL,Chronic Lymphocytic Leukemia
ACP1,Schizophrenia
ACP1,Unipolar Depression
ACP1,Major Depressive Disorder
ACP2,Acid Phosphatase Deficiency
ACP3,Juvenile-Onset Still Disease
ACP3,Juvenile arthritis
ACP3,Juvenile psoriatic arthritis
ACP3,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
ACP3,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
ACP4,Amelogenesis imperfecta local hypoplastic form
ACP4,"AMELOGENESIS IMPERFECTA, TYPE IJ"
ACP5,"Hyperparathyroidism, Secondary"
ACP5,"Liver Cirrhosis, Experimental"
ACP5,Obesity
ACP5,Spondyloenchondrodysplasia
ACP5,Disproportionate short stature
ACP5,SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION
ACP5,Autoinflammatory disorder
ACRBP,Prostatic Neoplasms
ACRBP,Juvenile-Onset Still Disease
ACRBP,Malignant neoplasm of prostate
ACRBP,Juvenile arthritis
ACRBP,Juvenile psoriatic arthritis
ACRBP,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
ACRBP,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
ACSF3,Methylmalonic acidemia
ACSF3,Malonic aciduria
ACSF3,Methylmalonic aciduria
ACSF3,Combined Malonic and Methylmalonic Aciduria
ACSL1,Alloxan Diabetes
ACSL1,"Arthritis, Adjuvant-Induced"
ACSL1,Carcinoma
ACSL1,"Diabetes Mellitus, Experimental"
ACSL1,"Hepatitis, Toxic"
ACSL1,"Liver Cirrhosis, Experimental"
ACSL1,Animal Mammary Neoplasms
ACSL1,"Mammary Neoplasms, Experimental"
ACSL1,Obesity
ACSL1,Streptozotocin Diabetes
ACSL1,Anaplastic carcinoma
ACSL1,"Carcinoma, Spindle-Cell"
ACSL1,Undifferentiated carcinoma
ACSL1,Carcinomatosis
ACSL1,Drug-Induced Liver Disease
ACSL1,"Arthritis, Collagen-Induced"
ACSL1,"Arthritis, Experimental"
ACSL1,"Mammary Carcinoma, Animal"
ACSL1,"Hepatitis, Drug-Induced"
ACSL1,Drug-Induced Acute Liver Injury
ACSL1,Chemical and Drug Induced Liver Injury
ACSL1,Chemically-Induced Liver Toxicity
ACSL4,"Arthritis, Adjuvant-Induced"
ACSL4,Colorectal Carcinoma
ACSL4,Endogenous depression
ACSL4,Depressive disorder
ACSL4,Melancholia
ACSL4,Prostatic Neoplasms
ACSL4,Unipolar Depression
ACSL4,Erythema
ACSL4,Depressive Syndrome
ACSL4,Adenocarcinoma of lung (disorder)
ACSL4,"Depression, Neurotic"
ACSL4,Malignant neoplasm of prostate
ACSL4,"Arthritis, Collagen-Induced"
ACSL4,"Arthritis, Experimental"
ACSL4,"Mental Retardation, X-Linked 63"
ACSL4,"Alport Syndrome, Mental Retardation, Midface Hypoplasia, and Elliptocytosis"
ACSL4,Liver carcinoma
ACSL4,"Mental Retardation, X-Linked 1"
ACSL4,"Mental Retardation, X-Linked Nonsyndromic"
ACSL5,"Arthritis, Adjuvant-Induced"
ACSL5,Colorectal Carcinoma
ACSL5,"Arthritis, Collagen-Induced"
ACSL5,"Arthritis, Experimental"
ACSL6,"Leukemia, Myelocytic, Acute"
ACSL6,Schizophrenia
ACSL6,Amphetamine-Related Disorders
ACSL6,Amphetamine Addiction
ACSL6,Amphetamine Abuse
ACSL6,MYELODYSPLASTIC SYNDROME
ACSM1,Lung Neoplasms
ACSM1,Schizophrenia
ACSM1,Unipolar Depression
ACSM1,Malignant neoplasm of lung
ACSM1,Major Depressive Disorder
ACSM3,Prostatic Neoplasms
ACSM3,Malignant neoplasm of prostate
ACTA1,"Cardiomyopathy, Dilated"
ACTA1,Hypertrophic Cardiomyopathy
ACTA1,Left Ventricular Hypertrophy
ACTA1,Centronuclear myopathy
ACTA1,"Myopathies, Nemaline"
ACTA1,Zebra body myopathy
ACTA1,Eichsfeld type congenital muscular dystrophy
ACTA1,X-linked centronuclear myopathy
ACTA1,Tubular Aggregate Myopathy
ACTA1,"Nemaline Myopathy, Childhood Onset"
ACTA1,Congenital Fiber Type Disproportion
ACTA1,Congenital Structural Myopathy
ACTA1,"Myopathy, Actin, Congenital, with Excess of Thin Myofilaments"
ACTA1,"Myopathy, Centronuclear, Autosomal Dominant"
ACTA1,"Myopathy, Actin, Congenital, With Cores"
ACTA1,Autosomal Recessive Centronuclear Myopathy
ACTA1,Autosomal Dominant Myotubular Myopathy
ACTA1,Actin-Accumulation Myopathy
ACTA1,"MYOPATHY, SCAPULOHUMEROPERONEAL"
ACTA1,"Myopathy, Centronuclear, 1"
ACTA2,"Cholestasis, Extrahepatic"
ACTA2,Malignant neoplasm of breast
ACTA2,Malignant tumor of colon
ACTA2,Colonic Neoplasms
ACTA2,Endometriosis
ACTA2,Fetal Growth Retardation
ACTA2,Focal glomerulosclerosis
ACTA2,"Hepatitis, Chronic"
ACTA2,Ischemia
ACTA2,Kidney Diseases
ACTA2,Liver Cirrhosis
ACTA2,"Liver Cirrhosis, Experimental"
ACTA2,Liver diseases
ACTA2,Moyamoya Disease
ACTA2,Myocardial Infarction
ACTA2,Nephrosclerosis
ACTA2,Pulmonary Fibrosis
ACTA2,Systemic Scleroderma
ACTA2,Ureteral obstruction
ACTA2,"Hyalinosis, Segmental Glomerular"
ACTA2,Liver Dysfunction
ACTA2,Chronic Persistent Hepatitis
ACTA2,"Aortic Aneurysm, Thoracic"
ACTA2,"Fibrosis, Liver"
ACTA2,Endometrioma
ACTA2,"Aortic Aneurysm, Thoracoabdominal"
ACTA2,Chronic active hepatitis
ACTA2,Cryptogenic Chronic Hepatitis
ACTA2,Breast Carcinoma
ACTA2,"Mammary Neoplasms, Human"
ACTA2,Mammary Neoplasms
ACTA2,Nephrogenic Fibrosing Dermopathy
ACTA2,Copper-Overload Cirrhosis
ACTA2,"Aortic Aneurysm, Familial Thoracic 6"
ACTA2,Moyamoya disease 1
ACTA2,MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME
ACTA2,MOYAMOYA DISEASE 5
ACTA2,"Mammary Carcinoma, Human"
ACTA2,Familial thoracic aortic aneurysm and aortic dissection
ACTA2,"Alveolitis, Fibrosing"
ACTB,Anoxemia
ACTB,Anoxia
ACTB,Bipolar Disorder
ACTB,Blood Platelet Disorders
ACTB,Carcinoma
ACTB,Congenital ocular coloboma (disorder)
ACTB,Dysostoses
ACTB,Dystonia
ACTB,Esophageal Neoplasms
ACTB,Sensorineural Hearing Loss (disorder)
ACTB,"Hepatitis, Toxic"
ACTB,Lung Neoplasms
ACTB,Animal Mammary Neoplasms
ACTB,"Mammary Neoplasms, Experimental"
ACTB,Neoplasm Invasiveness
ACTB,Degenerative polyarthritis
ACTB,Schizophrenia
ACTB,Osteoarthrosis Deformans
ACTB,Myocardial Ischemia
ACTB,Anaplastic carcinoma
ACTB,"Carcinoma, Spindle-Cell"
ACTB,Undifferentiated carcinoma
ACTB,Carcinomatosis
ACTB,Hypoxia
ACTB,Malignant neoplasm of lung
ACTB,Pigmented hairy epidermal nevus
ACTB,Cranioschisis
ACTB,Qualitative abnormality of granulocyte
ACTB,Craniofacial Abnormalities
ACTB,"Dystonia, Paroxysmal"
ACTB,"Dystonia, Diurnal"
ACTB,Congenital neurologic anomalies
ACTB,Malignant neoplasm of esophagus
ACTB,Hypoxemia
ACTB,"Dystonia, Limb"
ACTB,Drug-Induced Liver Disease
ACTB,"Mammary Carcinoma, Animal"
ACTB,"Hepatitis, Drug-Induced"
ACTB,Sensory hearing loss
ACTB,Juvenile-onset dystonia
ACTB,Fryns-Aftimos Syndrome
ACTB,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation"
ACTB,Becker Nevus Syndrome
ACTB,Liver carcinoma
ACTB,Drug-Induced Acute Liver Injury
ACTB,Chemical and Drug Induced Liver Injury
ACTB,Chemically-Induced Liver Toxicity
ACTB,Uveoretinal Coloboma
ACTC1,"Cardiomyopathy, Dilated"
ACTC1,Hypertrophic Cardiomyopathy
ACTC1,Malignant neoplasm of stomach
ACTC1,Precancerous Conditions
ACTC1,Refractive Errors
ACTC1,Stomach Neoplasms
ACTC1,"Condition, Preneoplastic"
ACTC1,Familial dilated cardiomyopathy
ACTC1,Ostium secundum atrial septal defect
ACTC1,Cardiomyopathies
ACTC1,"Cardiomyopathy, Familial Idiopathic"
ACTC1,Ametropia
ACTC1,Hereditary Diffuse Gastric Cancer
ACTC1,Left ventricular noncompaction
ACTC1,"Cardiomyopathy, Familial Hypertrophic, 11"
ACTC1,Atrial Septal Defect 5
ACTC1,"CARDIOMYOPATHY, DILATED, 1R"
ACTC1,LEFT VENTRICULAR NONCOMPACTION 4
ACTC1,Left ventricular noncompaction cardiomyopathy
ACTG1,"Osteoporosis, Age-Related"
ACTG1,Blepharoptosis
ACTG1,Carcinoma
ACTG1,Neoplastic Cell Transformation
ACTG1,Congenital ocular coloboma (disorder)
ACTG1,Epilepsy
ACTG1,Macrostomia
ACTG1,Animal Mammary Neoplasms
ACTG1,"Mammary Neoplasms, Experimental"
ACTG1,Osteoporosis
ACTG1,"Osteoporosis, Senile"
ACTG1,Ptosis
ACTG1,Anaplastic carcinoma
ACTG1,"Carcinoma, Spindle-Cell"
ACTG1,Undifferentiated carcinoma
ACTG1,Carcinomatosis
ACTG1,Short upturned nose
ACTG1,Cranioschisis
ACTG1,Congenital coloboma of iris
ACTG1,Craniofacial Abnormalities
ACTG1,Congenital neurologic anomalies
ACTG1,Post-Traumatic Osteoporosis
ACTG1,Abnormality of the pinna
ACTG1,Acute Coronary Syndrome
ACTG1,"Mammary Carcinoma, Animal"
ACTG1,hearing impairment
ACTG1,Progressive sensorineural hearing impairment
ACTG1,Pointed chin
ACTG1,Long palpebral fissure
ACTG1,Fryns-Aftimos Syndrome
ACTG1,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation"
ACTG1,"Deafness, Autosomal Dominant 20"
ACTG1,Long philtrum
ACTG1,Thin upper lip vermilion
ACTG1,Highly arched eyebrow
ACTG1,Hearing loss begins with loss of high frequencies
ACTG1,Audiogram shows sloping configuration
ACTG1,"Deafness, profound, by 6th decade"
ACTG1,Microphthalmia (in some patients)
ACTG1,BARAITSER-WINTER SYNDROME 2
ACTG1,Deafness (in some patients)
ACTG1,Nonsyndromic Deafness
ACTG1,Short neck (in some patients)
